Epoch 1/10 — Train: 0.0257 | Val: 0.0055
Epoch 2/10 — Train: 0.0049 | Val: 0.0043
Epoch 3/10 — Train: 0.0044 | Val: 0.0040
Epoch 4/10 — Train: 0.0042 | Val: 0.0038
Epoch 5/10 — Train: 0.0042 | Val: 0.0047
Epoch 6/10 — Train: 0.0043 | Val: 0.0065
Epoch 7/10 — Train: 0.0045 | Val: 0.0045
Epoch 8/10 — Train: 0.0044 | Val: 0.0047
Epoch 9/10 — Train: 0.0042 | Val: 0.0050
Epoch 10/10 — Train: 0.0042 | Val: 0.0039
Testing size=(128, 128), lr=0.001, bs=32, epochs=20
Epoch 1/20 — Train: 0.0309 | Val: 0.0065
Epoch 2/20 — Train: 0.0054 | Val: 0.0049
Epoch 3/20 — Train: 0.0045 | Val: 0.0038
Epoch 4/20 — Train: 0.0041 | Val: 0.0044
Epoch 5/20 — Train: 0.0042 | Val: 0.0037
Epoch 6/20 — Train: 0.0042 | Val: 0.0046
Epoch 7/20 — Train: 0.0041 | Val: 0.0036
Epoch 8/20 — Train: 0.0040 | Val: 0.0035
Epoch 9/20 — Train: 0.0039 | Val: 0.0041
Epoch 10/20 — Train: 0.0039 | Val: 0.0035
Epoch 11/20 — Train: 0.0038 | Val: 0.0033
 
Epoch 12/20 — Train: 0.0043 | Val: 0.0034
Epoch 13/20 — Train: 0.0036 | Val: 0.0046
Epoch 14/20 — Train: 0.0038 | Val: 0.0127
Epoch 15/20 — Train: 0.0042 | Val: 0.0055
Epoch 16/20 — Train: 0.0041 | Val: 0.0054
Epoch 17/20 — Train: 0.0039 | Val: 0.0033
Epoch 18/20 — Train: 0.0035 | Val: 0.0062
Epoch 19/20 — Train: 0.0038 | Val: 0.0033
Epoch 20/20 — Train: 0.0035 | Val: 0.0034
Testing size=(128, 128), lr=0.0001, bs=16, epochs=10
Epoch 1/10 — Train: 0.0281 | Val: 0.0048
Epoch 2/10 — Train: 0.0044 | Val: 0.0039
Epoch 3/10 — Train: 0.0040 | Val: 0.0039
 
Epoch 4/10 — Train: 0.0040 | Val: 0.0036
Epoch 5/10 — Train: 0.0041 | Val: 0.0040
Epoch 6/10 — Train: 0.0039 | Val: 0.0037
Epoch 7/10 — Train: 0.0040 | Val: 0.0036
Epoch 8/10 — Train: 0.0039 | Val: 0.0036
Epoch 9/10 — Train: 0.0038 | Val: 0.0039
 
Epoch 10/10 — Train: 0.0039 | Val: 0.0035
Testing size=(128, 128), lr=0.0001, bs=16, epochs=20
Epoch 1/20 — Train: 0.0317 | Val: 0.0050
Epoch 2/20 — Train: 0.0045 | Val: 0.0039
Epoch 3/20 — Train: 0.0040 | Val: 0.0037
Epoch 4/20 — Train: 0.0039 | Val: 0.0037
Epoch 5/20 — Train: 0.0039 | Val: 0.0039
 
Epoch 6/20 — Train: 0.0038 | Val: 0.0035
Epoch 7/20 — Train: 0.0037 | Val: 0.0035
Epoch 8/20 — Train: 0.0038 | Val: 0.0037
Epoch 9/20 — Train: 0.0037 | Val: 0.0033
Epoch 10/20 — Train: 0.0037 | Val: 0.0034
Epoch 11/20 — Train: 0.0037 | Val: 0.0033
 
Epoch 12/20 — Train: 0.0036 | Val: 0.0056
Epoch 13/20 — Train: 0.0038 | Val: 0.0035
Epoch 14/20 — Train: 0.0037 | Val: 0.0035
Epoch 15/20 — Train: 0.0036 | Val: 0.0032
Epoch 16/20 — Train: 0.0036 | Val: 0.0032
Epoch 17/20 — Train: 0.0035 | Val: 0.0032
 
Epoch 18/20 — Train: 0.0035 | Val: 0.0035
Epoch 19/20 — Train: 0.0035 | Val: 0.0033
Epoch 20/20 — Train: 0.0034 | Val: 0.0038
Testing size=(128, 128), lr=0.0001, bs=32, epochs=10
Epoch 1/10 — Train: 0.0545 | Val: 0.0085
Epoch 2/10 — Train: 0.0069 | Val: 0.0050
Epoch 3/10 — Train: 0.0046 | Val: 0.0041
Epoch 4/10 — Train: 0.0041 | Val: 0.0038
Epoch 5/10 — Train: 0.0040 | Val: 0.0036
Epoch 6/10 — Train: 0.0040 | Val: 0.0039
Epoch 7/10 — Train: 0.0039 | Val: 0.0036
Epoch 8/10 — Train: 0.0039 | Val: 0.0036
Epoch 9/10 — Train: 0.0038 | Val: 0.0035
Epoch 10/10 — Train: 0.0038 | Val: 0.0036
Testing size=(128, 128), lr=0.0001, bs=32, epochs=20
Epoch 1/20 — Train: 0.0647 | Val: 0.0103
Epoch 2/20 — Train: 0.0077 | Val: 0.0055
Epoch 3/20 — Train: 0.0049 | Val: 0.0041
Epoch 4/20 — Train: 0.0041 | Val: 0.0038
Epoch 5/20 — Train: 0.0040 | Val: 0.0039
Epoch 6/20 — Train: 0.0040 | Val: 0.0037
Epoch 7/20 — Train: 0.0039 | Val: 0.0037
Epoch 8/20 — Train: 0.0039 | Val: 0.0045
Epoch 9/20 — Train: 0.0039 | Val: 0.0036
Epoch 10/20 — Train: 0.0039 | Val: 0.0038
Epoch 11/20 — Train: 0.0039 | Val: 0.0037
Epoch 12/20 — Train: 0.0039 | Val: 0.0036
Epoch 13/20 — Train: 0.0038 | Val: 0.0036
Epoch 14/20 — Train: 0.0038 | Val: 0.0040
Epoch 15/20 — Train: 0.0038 | Val: 0.0040
Epoch 16/20 — Train: 0.0039 | Val: 0.0037
Epoch 17/20 — Train: 0.0037 | Val: 0.0034
Epoch 18/20 — Train: 0.0036 | Val: 0.0035
Epoch 19/20 — Train: 0.0038 | Val: 0.0039
Epoch 20/20 — Train: 0.0037 | Val: 0.0035
